"id","code","name"
"giro_000830","93110","Gestión de instalaciones deportivas"
"giro_000831","93120","Actividades de clubes deportivos"
"giro_000832","93190","Otras actividades deportivas"
"giro_000833","93210","Actividades de parques de atracciones y parques temáticos"
"giro_000834","93291","Discotecas y salas de baile"
"giro_000835","93298","Centros vacacionales"
"giro_000836","93299","Actividades de esparcimiento ncp"
"giro_000837","","OTRAS ACTIVIDADES DE SERVICIOS"
"giro_000838","","ACTIVIDADES DE ASOCIACIONES"
"giro_000839","94110","Actividades de organizaciones empresariales y de empleadores"
"giro_000840","94120","Actividades de organizaciones profesionales"
"giro_000841","94200","Actividades de sindicatos"
"giro_000842","94910","Actividades de organizaciones religiosas"
"giro_000843","94920","Actividades de organizaciones políticas"
"giro_000844","94990","Actividades de asociaciones n.c.p."
"giro_000845","","REPARACIÓN DE COMPUTADORAS Y DE EFECTOS PERSONALES Y ENSERES DOMÉSTICOS"
"giro_000846","95110","Reparación de computadoras y equipo periférico"
"giro_000847","95120","Reparación de equipo de comunicación"
"giro_000848","95210","Reparación de aparatos electrónicos de consumo"
"giro_000849","95220","Reparación de aparatos doméstico y equipo de hogar y jardín"
"giro_000850","95230","Reparación de calzado y artículos de cuero"
"giro_000851","95240","Reparación de muebles y accesorios para el hogar"
"giro_000852","95291","Reparación de Instrumentos musicales"
"giro_000853","95292","Servicios de cerrajería y copiado de llaves"
"giro_000854","95293","Reparación de joyas y relojes"
"giro_000855","95294","Reparación de bicicletas, sillas de ruedas y rodados n.c.p."
"giro_000856","95299","Reparaciones de enseres personales n.c.p."
"giro_000857","","OTRAS ACTIVIDADES DE SERVICIOS PERSONALES"
"giro_000858","96010","Lavado y limpieza de prendas de tela y de piel, incluso la limpieza en seco"
"giro_000859","96020","Peluquería y otros tratamientos de belleza"
"giro_000860","96030","Pompas fúnebres y actividades conexas"
"giro_000861","96091","Servicios de sauna y otros servicios para la estética corporal n.c.p."
"giro_000862","96092","Servicios n.c.p."
"giro_000863","","ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO"
"giro_000864","","ACTIVIDAD DE LOS HOGARES EN CALIDAD DE EMPLEADORES DE PERSONAL DOMESTICO"
"giro_000865","97000","Actividad de los hogares en calidad de empleadores de personal doméstico"
"giro_000866","","ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO"
"giro_000867","98100","Actividades indiferenciadas de producción de bienes de los hogares privados para uso propio"
"giro_000868","98300","Actividades indiferenciadas de producción de servicios de los hogares privados para uso propio"
"giro_000870","99000","Actividades de organizaciones y órganos extraterritoriales"
"giro_000871","","EMPLEADOS Y OTRAS PERSONAS NATURALES"
"giro_000872","10001","Empleados"
"giro_000873","10002","Jubilado"
"giro_000874","10003","Estudiante"
"giro_000875","10004","Desempleado"
"giro_000876","10005","Otros"

